వాడకం	336
పగటి	336
ప్రజాదరణ	336
నగరము	336
చాళుక్య	336
ఆరాటం	335
కావ	335
మేమే	335
నాటికే	335
పసి	335
సీమ	335
మృత్యు	335
వైఖరిని	335
మార్పులకు	335
బాధ్యతలను	335
మాధ్యమాల	335
పదవులు	335
రాజయ్య	335
అపార	335
వినా	335
వచ్చేవారు	335
సుల్తాన్	335
ఫైనాన్స్	335
చిహ్నం	335
దాస్	335
మక్కువ	335
లింగం	335
పొలంలో	335
ఊరిలో	335
సుందరమ్మ	335
అట్టే	335
నేనును	335
విధములుగా	335
భావములను	335
బాంబే	335
వలపు	335
ఒకట	335
బౌద్ధం	335
నివసించు	335
చిన్ననాటి	334
స్టేషన్లో	334
అనుసరించిన	334
పరికరం	334
తగ్గు	334
పాడే	334
ఏయ్	334
ప్రభృతులు	334
పలుకులు	334
ఆగష్టు	334
అప్పడు	334
వచనం	334
మొసలి	334
పంపించారు	333
భావాలకు	333
పెట్టెలో	333
దాంపత్య	333
తీరుతుంది	333
నిచ్చెన	333
నాడీ	333
కాల్	333
మోసము	333
డ్రైవర్	333
స్వచ్ఛంద	333
పోలిన	333
చిత్రాలలో	333
షాక్	333
భర	333
విలియం	333
జట్టు	333
నమ్మకము	333
ప్రకాశాన్ని	333
బిగించిన	333
పక్షుల	333
సాంబశివరావు	333
బంతిని	333
దాన్నే	332
తెచ్చుకొని	332
మెట్ల	332
నువ్వేం	332
ఇబ్బందిగా	332
ఫ్రెండ్	332
జ్ఞాపకాలు	332
చూపించే	332
స్వతంత్రం	332
నిర్వహించడం	332
హైద్రాబాద్	332
కార్యకర్తలు	332
శాఖకు	332
రోడ్లు	332
కాళ్ళకు	332
సమయాల్లో	332
సంకల్ప	332
పురుగులు	332
హైదరాబాదులో	332
కూరలు	332
అనుభవము	332
కొంతకాలము	332
ఆనందము	332
సంగీతము	332
నైవేద్యం	332
మండపం	332
బల్లమీద	332
వాగు	332
కామం	332
క్షయ	332
ఏదైన	332
ప్రాధాన్యము	332
ధ్యాస	331
విషయాల్ని	331
ఓరి	331
లేచిన	331
బిడ్డల	331
స్నేహ	331
గ్రామాలకు	331
వణ	331
మధ్యాహ్న	331
ప్రమాదంలో	331
పోటీలో	331
జైలుకు	331
నాన	331
గుర్తించారు	331
ఆకాంక్ష	331
సాక్షాత్తు	331
మంచినీళ్ళు	331
రాడు	331
అంశము	331
రోడ్డుమీద	331
కొమ్మలు	331
మాండలికం	331
మల్లమ్మ	331
హిందీలో	330
సిటీ	330
పడిపోయి	330
బామ్మ	330
ఎవడో	330
నాకేమీ	330
క్రికెట్	330
పట్టుదలతో	330
తక్షణ	330
అంశంపై	330
విశ్వాసాన్ని	330
లోపాలను	330
పోలిస్తే	330
జాతిని	330
మరాఠీ	330
గమనించవచ్చు	330
రామబ్రహ్మం	330
కంపెనీకి	330
సేవకుడు	330
తానుగా	330
విజయలక్ష్మి	330
చిన్నతనం	329
నడి	329
తెలివైన	329
అడుగడుగునా	329
దూరి	329
మకాం	329
ముందూ	329
సన్నిహితంగా	329
ఇవ్వాలని	329
గుర్తించాలి	329
పోటు	329
కుజుడు	329
ప్రకృతికి	329
ఎడల	329
దీనిపై	329
చేయించాడు	329
పక్కగా	329
చేను	329
కారణమని	329
నగర్	329
పరచి	329
నడచి	328
తిరు	328
వస్తుందో	328
యోగ్యత	328
మధురమైన	328
కుతూహలం	328
పచ్చిక	328
బుద్ధితో	328
ఉత్సవాలు	328
అనబడే	328
ఓర్పు	328
వినోద	328
పదివేల	328
ఉన్నాము	328
బ్రాహ్మ	328
బ్యాంక్	328
పట్టణము	328
అనుచు	328
నాయిక	328
పాండవ	328
మాటలే	327
సందడి	327
పునర్జన్మ	327
చాప	327
వెళ్ళిపో	327
సౌందర్యాన్ని	327
కాలికి	327
విమాన	327
అభివృద్ధిని	327
జిల్లాకు	327
నిరాకరణ	327
తాలూకాలోని	327
ఆరుగురు	327
బావులు	327
అందామె	327
నోటితో	327
సమీపించి	327
ఒళ్లు	327
కల్పనా	327
నాని	327
పదమును	327
రొట్టె	327
శరీరాలు	327
గోధుమ	327
శారీరకంగా	327
అసోసియేషన్	327
మయింది	326
లక్ష్య	326
పోని	326
తెలియడం	326
మంతా	326
సున్నితంగా	326
ఇదుగో	326
దృశ్యాలు	326
ఉదాహరణగా	326
మురళి	326
కోరుతూ	326
సేవించి	326
భూపతి	326
నాభి	326
వెయిట్	326
భావమును	326
అడగడం	325
నేనంటే	325
పొద్దున్నే	325
బాణాలు	325
అనుభవించి	325
రాజధానిగా	325
చూపడం	325
సెంటర్	325
లేమి	325
పరీక్షగా	325
యుండిరి	325
అన్నాడాయన	325
లగ్నాధిపతి	325
ముగిసిన	324
మరిచి	324
జూనియర్	324
పొద్దు	324
కలగలేదు	324
లేరని	324
లేదనే	324
బజారు	324
నెమలి	324
వత్తిడి	324
నెట్లు	324
అతీతంగా	324
మార్పుల	324
శంకర్	324
వలలో	324
వర్తి	324
బ్రా	324
శృంగారం	324
జమదగ్ని	324
శుక్రుడు	324
రామమూర్తి	324
అటులనే	324
ఉన్నటువంటి	324
ప్రయత్నించింది	323
తట్టి	323
ఇల్లంతా	323
నిజాయితీగా	323
ఒకరితో	323
ఏనుగులు	323
యైనను	323
నిరోధక	323
తెలంగాణాలో	323
పట్టాభి	323
ప్రిన్సిపాల్	323
చదువుతున్న	323
సాగించారు	323
శక్తికి	323
దినపత్రిక	323
యిచ్చే	323
తిరుగుతున్న	323
వసు	323
చిత్రించాడు	323
అహల్య	323
వాక్యంలో	323
ఇరుగు	322
వందలు	322
ఉరి	322
పెడుతుంది	322
గుంపులుగా	322
కనిపించారు	322
సంవత్సరాలకు	322
గుర్తించిన	322
విషయాలపై	322
రూపమును	322
తుడుచుకుంటూ	322
తమాషా	322
ఎంతసేపు	322
వెంకటరత్నం	322
శారదా	322
వస్తువుల్ని	322
అర్జునుని	322
ఆంధ్రప్రభ	321
మవుతుంది	321
బావుంది	321
ఆభరణాలు	321
రోజులకు	321
నేర్చుకోవాలి	321
పొంగి	321
ఇమిడి	321
గంభీర	321
సమర్థవంతంగా	321
బలహీనంగా	321
శృతి	321
నిపుణులు	321
గాంధీకి	321
కనిపించకుండా	321
వితంతు	321
గాలిలోకి	321
ఎద	321
సంప్రదాయము	321
స్పష్టము	321
శంకర	321
ధర్మమును	321
సరస	321
సారథి	321
ఎలుక	321
చేస్తానని	320
అదేదో	320
ఏడ్చింది	320
ఒంట్లో	320
అనుకుంటున్నాను	320
దేవునికి	320
చేయబడి	320
ఇంతకంటే	320
గ్రామంలోని	320
అనుభవిస్తూ	320
జేబులోంచి	320
ఎరుగని	320
పాటి	320
అంతకంటె	320
మత్స్య	320
చెప్పుటకు	320
క్రొత్తగా	320
కరణ	320
సంతాన	320
యమున	320
ఇటుల	320
తత్త్వము	320
నెమ్మది	319
శాంతంగా	319
వుత్తరం	319
అనురాగం	319
జీవితమే	319
అనుసరించే	319
మున్నగునవి	319
సమీక్ష	319
వెలుగులోకి	319
ఆసక్తిని	319
ప్రత్యామ్నాయ	319
వామపక్ష	319
ఫ్రాన్స్	319
పండిన	319
ప్రతీకగా	319
భారతీయుల	319
సైకిలు	319
వాళ్లంతా	319
కాము	319
చూచుట	319
నాయని	319
ఆకృతి	319
గానము	319
ప్రాంతమున	319
శకుని	319
దేవదారు	319
విద్యలు	319
వ్యవహారము	319
నడిపే	318
చెయ్యమని	318
చీరలు	318
నిలబడ్డ	318
సూచిక	318
సమాధానంగా	318
చరిత్రకారులు	318
దళితుల	318
జిల్లాలు	318
గొడుగు	318
లోతైన	318
కావల్సిన	318
ఎంగిలి	318
వెంకటేశం	318
జపం	318
భజన	318
జనానికి	318
ప్రకాష్	318
మేనేజర్	318
యతని	318
బ్రహ్మా	318
ప్రకాశ	318
సంకీర్తన	318
అన్నపూర్ణ	318
సరస్సు	318
హరిశ్చంద్ర	318
వేసుకుంటూ	317
వేసుకున్నాడు	317
సైన్సు	317
హడావిడిగా	317
మేఘాలు	317
ఆశగా	317
ఒకటవ	317
నోబెల్	317
హైకోర్టు	317
మార్కెట్లో	317
అత్యుత్తమ	317
ఆనందరావు	317
వైశాల్యం	317
చేస్తున్నాం	317
ఈమెను	317
మంగలి	317
భాషలోని	317
భంగము	317
మెచ్చి	317
యుందురు	317
శాసనములు	317
కవర్	317
అనసూయ	317
కర్ణ	317
మాధ్యమం	317
ఇతివృత్తం	317
బూట్లు	316
చెప్పుకోవచ్చు	316
కొచ్చింది	316
ఎరువు	316
వాస్తవంగా	316
పుట్ట	316
ఆత్రంగా	316
తెలుస్తాయి	316
శశిరేఖ	316
విధులను	316
పేదరికం	316
మహత్తర	316
పుచ్చుకుని	316
చాటున	316
నినాదాలు	316
తెలును	316
రాములు	316
చూచినా	316
ఎరుక	316
ఉపయోగ	316
ఈయనకు	316
మిత్రమా	316
సామాన్యమైన	315
ఒట్టు	315
మిషన్	315
దోషాలు	315
మార్కిస్టు	315
శాతానికి	315
వివేకానంద	315
శత	315
ముఖ్యమంత్రిగా	315
సంచలనం	315
విషయాలకు	315
ఊర్లో	315
యంత	315
తనది	315
వెళ్లు	315
బుధుడు	315
కంద	315
ఎయిర్	315
అనుకోవచ్చు	314
సువాసన	314
మరొకరికి	314
చెయ్యని	314
సాంప్రదాయ	314
తేలింది	314
రాష్ర్ర	314
అయిదుగురు	314
గెలుపు	314
స్ఫూర్తి	314
విద్యార్ధి	314
వారానికి	314
ప్రచురించింది	314
పిల్లా	314
కాన్పు	314
పరంపర	314
మేటి	314
దేశమును	314
శ్లోకమున	314
బ్రదర్	314
శ్రమల	314
చేసినట్టు	313
చికాకు	313
వారందరికీ	313
రూపంగా	313
నిషేధం	313
నీళ్ళలో	313
చెబుతున్నారు	313
ఒడ్డు	313
సంచార	313
దారితీసింది	313
సభ్యులకు	313
ఇంతగా	313
దాల్చి	313
ముల్లు	313
జాషువా	313
విమర్శకుడు	313
పాటను	313
భూతం	313
సులభ	313
రజని	313
కొమ్ము	313
పుచ్చుకొని	313
గుర్రము	313
విజయవాడలో	312
ఆసక్తిగా	312
పాములు	312
మనసంతా	312
పార్క్	312
వేదాంతం	312
చూసేసరికి	312
పాలకుల	312
సంకుచిత	312
ఆజాద్	312
అధికారంలో	312
డాలర్లు	312
యాజమాన్యం	312
మార్పుకు	312
రాష్ట్టంలో	312
ఎత్తుకు	312
సైన్యాలు	312
ఎంతకాలం	312
రాళ్లు	312
అంగీకరించాడు	312
మాటకి	312
ఉన్నట్లుండి	312
ధైర్యము	312
అస్య	312
కావ్యంలో	312
బస	312
వెడలి	312
యిట్టి	312
మగుట	312
అప్పటికప్పుడు	312
రాశిలో	312
గుర్రపు	312
పరిమాణము	312
పుడుతుంది	311
సినిమాకి	311
చెప్తుంది	311
అందాల	311
మొదలవుతుంది	311
విశేషాలను	311
అంశాలపై	311
పదవికి	311
చదరపు	311
రేఖా	311
ప్రయోగించి	311
దశరథుడు	311
తెలిపి	311
నిముషం	311
ఆకుపచ్చ	311
గాఢ	311
వీరే	311
నారద	311
చేర్చు	311
దుర్గ	311
దానినుండి	311
చిరు	310
కాలవ	310
గాకుండా	310
తెగించి	310
ఎనలేని	310
సంపుటాలు	310
శరీరమునకు	310
తదా	310
మారుతున్న	310
నియోజక	310
ప్రయివేటు	310
పౌర	310
తీర్మానాన్ని	310
ఉపాధ్యాయుల	310
అవసరంలేదు	310
అసెంబ్లీ	310
వాటర్	310
కట్టించి	310
అనడానికి	310
గజాల	310
మతాల	310
పెద	310
దాను	310
రాధాకృష్ణ	310
శుక్ర	310
సాధ్యంకాదు	310
కిందట	309
కవరు	309
తెలుసుకోవాలని	309
మీరేం	309
తప్పింది	309
రామం	309
అమ్మగారు	309
వర్ణం	309
ప్రియుడు	309
కూలీ	309
అస్పష్టంగా	309
సాధించారు	309
ప్రయోజనాలకు	309
సందేశాన్ని	309
అతడ్ని	309
శుక్రవారం	309
అధిగమించి	309
ముసలమ్మ	309
రావుగారు	309
చీమ	309
జయము	309
పొడవైన	309
ఉత్సవం	309
కోశాంబి	309
రూమ్	309
అరుపు	309
దమయంతి	309
కథకుడు	309
చిరంజీవి	308
మాట్లాడింది	308
బస్సులో	308
ఎందుకలా	308
భగ	308
అక్కర్లేదు	308
వింటూనే	308
తలలో	308
వుండగానే	308
అవడం	308
రూపమే	308
చేయాలంటే	308
అందుకొని	308
కార్యక్రమాలలో	308
సమస్యల్ని	308
తలసరి	308
చేపట్టి	308
మాధ్యమిక	308
వ్యక్తులను	308
చెప్పగలను	308
వింటున్న	308
బళ్ళారి	308
వెళ్ళినా	308
మబ్బు	308
రాజ్యాల	308
వివేక	308
అద్వైత	308
దరఖాస్తు	308
తాతగారు	308
విద్యార్థికి	308
సుబ్బారావుగారు	308
రాసాడు	308
శ్యామల	308
ఉస్మాన్	308
నశించు	308
కట్టలు	307
పచ్చ	307
ప్రదర్శించే	307
రాత్రులు	307
తన్ని	307
తయారవుతుంది	307
పచ్చడి	307
నాలోని	307
అధికారాలు	307
అధ్యక్షులుగా	307
మనమంతా	307
సామ	307
వందేమాతరం	307
నగరాన్ని	307
బ్రాహ్మణుల	307
తెలుసుకున్నాడు	307
మెదడులో	307
సంస్కార	307
వాహనం	307
ప్రసిద్ధమైన	307
అడవుల	307
భాగమును	307
కావ్యములు	307
సుమతి	307
విధమున	307
ఇప్పడు	307
చెప్పుకోవాలి	306
నిశ్చింతగా	306
నుదురు	306
క్షేమం	306
వచ్చేవి	306
జరిగినప్పుడు	306
నక్షత్రం	306
అట్టడుగు	306
ఒకనాటి	306
మితవాద	306
ఇంతకాలం	306
రాజకీయాలలో	306
పొదుపు	306
సర్పంచ్	306
కానే	306
మారుమూల	306
స్పెయిన్	306
ఇంటర్	306
వీరుల	306
సింధు	306
మొదలెట్టాడు	306
ఇల్లాలు	306
తెరలు	306
కొట్టింది	306
సొంతం	306
ఏమయింది	306
భీమ	306
చెక్	306
బోధించాడు	306
మసక	305
నమస్తే	305
అక్కడా	305
కిచ్చి	305
పరిస్థితులకు	305
స్పష్టత	305
సంకేతం	305
పిల్లవాడి	305
మహోన్నత	305
పోటీలు	305
ప్రవేశించారు	305
హాలులో	305
కలకత్తాలో	305
కసిగా	305
సాహెబ్	305
ప్రమాదాన్ని	305
ఆచారాలు	305
ఏకం	305
బస్సులు	305
లేడి	305
త్రిపురనేని	305
సత్యాగ్రహం	305
మెయిన్	305
రతి	305
స్వరూపమును	305
రచయితకు	305
ఒరిస్సా	305
అతణ్ని	305
కంట్రోల్	305
ప్రతీతి	305
ధర్మములు	305
వెళ్దాం	304
సాగించాడు	304
దృఢ	304
దంపతుల	304
దేవిని	304
ఎగిరే	304
మానవు	304
కలిగిస్తాయి	304
జిల్లాల్లో	304
సంప్రదాయాలు	304
తాపీగా	304
ఇట్టే	304
కల్పించారు	304
మోహన్	304
డేవిడ్	304
వెల్లడి	304
శ్రీనాథుని	304
చేసినవారు	304
కూర్చి	304
పదో	304
అదాయం	304
కాలమునకు	304
యుగము	304
లైటు	303
ఒప్పుకోలేదు	303
తమ్ముడి	303
వుండరు	303
ఇంకేమీ	303
కుర్చీలు	303
వరు	303
థియేటర్	303
అంతేకాని	303
యంత్రాంగం	303
బాంబులు	303
విషాదం	303
విభాగంలో	303
ఎదిరించి	303
సంతోషించి	303
బను	303
ప్రతిసారీ	303
అడవికి	303
మొదటగా	303
సరికాదు	303
కథలూ	303
సంతోషము	303
సంబంధి	303
కరణము	303
కొనుట	303
మిత్రుల	302
దేశి	302
పూర్వక	302
పట్టలేదు	302
ఎందుకిలా	302
అనిపించేది	302
బిజినెస్	302
నెత్తి	302
అడవుల్లో	302
వెనకే	302
తాటి	302
అన్యాయంగా	302
పరుల	302
శాఖల	302
అబ్దుల్	302
నిరంకుశ	302
శక్తివంతమైన	302
గీతలు	302
విరుద్ధ	302
జెప్పి	302
విగ్రహాన్ని	302
నీరసం	302
తటాలున	302
గిరీశం	302
మరొకడు	302
పెను	302
ప్రపంచమున	302
ప్రశ్నించింది	302
జన్మల	302
బలరాముడు	302
అబ్బూరి	302
వ్యాపించు	302
క్షమాపణ	301
తాకి	301
ఋజువు	301
పనిగా	301
నిర్మాణాత్మక	301
శరణం	301
ప్రతిభను	301
వేయడానికి	301
మాస్కో	301
వాకిలి	301
సీసా	301
ఏటి	301
ఉపవాసం	301
పోలి	301
అందువలననే	301
మల్లి	301
పరీక్షలో	301
గార్డు	301
సృష్టిలో	301
ధ్యానంలో	301
యింట	301
కృత్యాలు	301
యాంత్రిక	301
జ్యోతిష	301
సత్యవతి	301
ఒకాయన	300
తయారైంది	300
వుండిపోయాడు	300
తోచక	300
చేసుకున్నాను	300
కొచ్చి	300
భవిష్యత్తును	300
వారాలు	300
శీర్షిక	300
యూరప్	300
ఇందువల్ల	300
అసుర	300
పాల్గొన్న	300
భారతంలో	300
అనేకులు	300
కుమారస్వామి	300
అద్దెకు	300
ఆంధ్రా	300
ఏడుగురు	300
ఆత్మవిశ్వాసం	300
గర్భ	300
రామరాజు	300
రఘుపతి	300
ఒకదానితో	300
లంచం	300
రానురాను	300
అంతకన్న	300
సంస్కృతంలో	300
జీవనము	300
నటించారు	300
వైశాలి	300
రాజునకు	300
మనసారా	299
వుంటుందా	299
తగ్గిపోయింది	299
పచ్చగా	299
సంతోషాన్ని	299
గడిచిన	299
నిర్ణయించారు	299
నడిచిన	299
పాటలో	299
పరిశీలించడం	299
ఆచరించాలి	299
వేయాలి	299
బయలుదేరిన	299
పరిపాలనలో	299
మతపరమైన	299
కారణంగానే	299
భావించడం	299
బయటపడి	299
వెన్ను	299
యాత్రలు	299
అధికారంలోకి	299
ధరించే	299
పిల్లకు	299
దారికి	299
ఈమెకు	299
వ్యక్తిత్వాన్ని	299
విశ్వవద్యాలయం	299
దర్శకత్వంలో	299
వరకును	299
విషయములలో	299
సిద్ధి	299
వృత్తాంతం	299
గలవి	299
అనుకోండి	298
వుండండి	298
సాగాయి	298
మంచితనం	298
పడడం	298
వినకుండా	298
కల్పించే	298
చైనాలో	298
షేక్	298
జరగాలని	298
సరిపోదు	298
మార్చ్	298
చెట్లను	298
టెలిఫోన్	298
ఇంతకన్నా	298
కలను	298
భాషలకు	298
నవలల్లో	298
కథన	298
అనంతర	298
సుమతీ	298
కుటుంబము	298
వ్యాఖ్యా	298
ఉంటున్న	298
నోటిలో	298
రచించిరి	298
గోపికలు	298
పురాణము	298
కర్మను	298
విలియమ్	298
కర్తలు	297
అద్దంలో	297
కాటుక	297
చిత్రమైన	297
సైనికుల	297
అన్నిటి	297
దేవదాసు	297
చచ్చు	297
ప్రయాణంలో	297
చేసినందుకు	297
షెడ్యూలు	297
కేరళ	297
రంగారెడ్డి	297
కల్పిత	297
పద్యాన్ని	297
సరయిన	297
శబ్దానికి	297
ఉంటున్నారు	297
ప్రచురణలు	297
ఆలీ	297
ఖర్చుతో	297
దిని	297
త్యాగరాజు	297
పాపాలు	297
తొలగించు	297
మేత	297
దేశమునకు	297
భావనలను	297
జంకు	296
పెట్టండి	296
పిలిచారు	296
ఒళ్ళంతా	296
ఆలోచనల్లో	296
పెంచు	296
వేయించి	296
చేపట్టారు	296
త్వరత్వరగా	296
నిర్మాణాన్ని	296
దృక్పధం	296
టైపు	296
సిమెంటు	296
చూపుతూ	296
దృఢమైన	296
వచ్చె	296
వినిపించి	296
మొత్తంమీద	296
చాలవరకు	296
యేమిటి	296
సదస్సులో	296
వేశ్య	296
సముద్రము	296
కార్యములు	296
యేన	296
గడ్డ	296
గుర్రాలు	296
ఆత్మయందు	296
మోగింది	296
టెలివిజన్	296
హెన్రీ	296
అందరిలో	295
కనపడదు	295
షరతు	295
అనుక్షణం	295
వశం	295
హద్దు	295
వేప	295
చేయబడినది	295
మేమి	295
అగ్నికి	295
సన్నివేశం	295
గణనీయంగా	295
కల్పించడం	295
దృక్పథంతో	295
సాహస	295
జీవితపు	295
సర్పం	295
కిలోమీటర్ల	295
గ్రహించారు	295
సవతి	295
కరము	295
సురేష్	295
అసహ్యంగా	295
పత్రికలకు	295
పడతారు	295
విచారము	295
శివాజీ	295
తడిసిన	295
అల్లం	295
గౌరి	295
పదముల	295
దిగంబర	295
ఇంగ్లాండు	295
ఇంద్రియములు	295
ఎటూ	294
వుండటానికి	294
అనటం	294
ఘట్టం	294
చాకిరీ	294
కుదిరింది	294
గడప	294
కొట్టారు	294
ప్రతిఫలం	294
దురదృష్టం	294
యెట్లు	294
తైలము	294
చివరలో	294
వారసత్వం	294
గుడిలో	294
ఆయనలో	294
కుమ్మరి	294
ఉంచారు	294
చెందుతాయి	294
భవనాలు	294
సుమిత్ర	294
వహించాడు	293
ఏమంత	293
పిడికెడు	293
సరికొత్త	293
ఉదయమే	293
చేతుల్ని	293
ఏనాడో	293
హారతి	293
అర్థమవుతుంది	293
ఉండొచ్చు	293
పడెను	293
హేతువాద	293
ప్రాతిపదికగా	293
కార్యాలయం	293
ఎప్పుడైతే	293
సాత్విక	293
కౌన్సిల్	293
కుటుంబాలకు	293
బని	293
కావని	293
అంతరాత్మ	293
విధించిన	293
పుర	293
టోపీ	293
పరుగెత్తి	293
కనిపించినా	293
ఎండిన	293
సెక్సు	293
పోలిసులు	293
కావలెను	293
ఇక్ష్వాకు	293
ఇంద్రుని	293
కీర్తనలు	293
సంజయుడు	293
ప్రస్థానత్రయం	293
విసిరాడు	292
గంటలో	292
గడిపి	292
పరీక్షల	292
ఫలితమే	292
కిరణాలు	292
విడిపోయి	292
చాచి	292
నీళ్ళ	292
భగవంతునికి	292
అన్నింటినీ	292
భావిస్తున్నారు	292
స్వరాజ్యం	292
అసహనంగా	292
వ్రాయబడిన	292
మహాత్ముని	292
సిగరెట్లు	292
తయారయింది	292
మాటిమాటికి	292
బంధ	292
కష్టమైన	292
మానము	292
ఉంచుకోవాలి	292
సాంప్రదాయిక	292
చూర్ల	292
వీర్రాజు	292
అవకాశము	292
వృక్ష	292
దొరకడం	291
ఆహ్వానం	291
నామం	291
నాకెంతో	291
నటించిన	291
ఆగిపోయాడు	291
రోజా	291
నిలబెట్టి	291
సమావేశానికి	291
ఉండాలంటే	291
ఆగలేదు	291
వున్నవి	291
చూసాను	291
రంగాల్లో	291
మాస్టారు	291
ఓడించి	291
దేవుడిని	291
అటువైపు	291
వండిన	291
దేహాన్ని	291
స్థల	291
బ్రహ్మమే	291
నుండిరి	291
యుఁ	291
అన్నియు	291
యండమూరి	291
వృక్షము	291
ఇదేం	290
తడిసి	290
వస్తానని	290
మాత్రమూ	290
కూర్చునే	290
కన్పిస్తాయి	290
లోపలే	290
చేసుకోవటానికి	290
పనుల్లో	290
మాటి	290
తిట్టు	290
వంటలు	290
అనుకున్నది	290
అర్థాన్ని	290
మర్యాదలు	290
చేతులలో	290
గ్రంధాలు	290
నిర్వహణకు	290
విషయంగా	290
తరానికి	290
స్వేచ్ఛను	290
మనసులోనే	290
రెండున్నర	290
అమితమైన	290
సహాయక	290
పంజాబు	290
చెప్పినట్లుగా	290
మెరిసే	290
యొ	290
ప్రవర్తనను	290
నేరము	290
అన్నిటికన్నా	290
ఉండవలెను	290
కలిని	290
వానర	290
పెట్టుబడిదారుడికి	290
తర్వాతే	289
అవసరమో	289
మాధవ	289
రోజులుగా	289
పట్టుకున్న	289
విశాలంగా	289
నిట్టూర్పు	289
ఆరోగ్యాన్ని	289
ఆదర్శంగా	289
కొరకై	289
ప్రజలతో	289
రాజ్	289
సంభవించిన	289
వేలమంది	289
స్వరాజ్య	289
ఇప్పటివరకు	289
ఒకరికొకరు	289
సమర్పించి	289
వన్	289
సున్నం	289
విన్నారు	289
సర్వీసు	289
ఆకారంలో	289
సౌందర్యము	289
నిలుపు	289
కొన్నిచోట్ల	289
సైమన్	289
కలరా	289
అనెను	289
పుడతారు	289
స్వరము	289
నాటకాల	289
కోనం	289
నిర్లక్ష్యంగా	288
చేసుకొన్న	288
చంపడం	288
ఇంట్లోంచి	288
వర్గంలో	288
వైభవం	288
చెంప	288
ఘోరంగా	288
వెళ్ళలేదు	288
అడగలేదు	288
రామారావుగారు	288
సకాలంలో	288
వ్యవస్థలు	288
దారుణమైన	288
కాలుష్యం	288
మనుషులను	288
తత్వము	288
కడుపున	288
సేయు	288
గ్రేట్	288
యోధుడు	288
అడ్డ	288
గొప్పవాడు	288
కాస్తంత	288
వెళ్లిపోయారు	288
వేళ్లు	288
గ్రంథాల	288
చేతన	288
పోయినది	288
వికృతి	288
మేను	288
పరిశీలించండి	288
చిట్టి	287
మట్టుకు	287
పెదవుల	287
ఉద్యోగానికి	287
చేరాను	287
కొలువు	287
విరిగిన	287
మహాసభలు	287
లేనందున	287
చేయించారు	287
బిడ్డకు	287
వసుంధర	287
కూరగాయలు	287
మళ్లి	287
యివన్నీ	287
గ్రహం	287
లేఖనం	287
అనుగ్రహం	287
రకరకాలుగా	287
సందర్భ	287
జార్జ్	287
అంపశయ్య	287
విషము	287
వాద్య	287
అడగండి	286
మౌన	286
నిశ్చయం	286
ఆవిడకి	286
కానుకలు	286
చెప్పవలసి	286
గాయాలు	286
ఈనాటికీ	286
భవన	286
శ్రీనివాస్	286
నారాయణరెడ్డి	286
ఆంగ్లంలో	286
పేరుకు	286
చూపాడు	286
రహస్యాలు	286
దాసరి	286
నేతి	286
కనబడు	286
విరిచి	286
చూపారు	286
మక	286
తెలియజేస్తుంది	286
సీతాదేవి	286
కొలను	286
పర్వతము	286
పాదములు	286
గలిగినది	286
తంత్రం	286
మాయాబజార్	286
కలిగించును	286
సీతకు	286
పడుచు	285
పార్కు	285
అత్తయ్య	285
ముచ్చటగా	285
గిర్రున	285
నవ్వుకుంటూ	285
దెయ్యం	285
కలగడం	285
భావాలతో	285
ఆవేశంగా	285
స్థిరమైన	285
వేగాన్ని	285
చర్చల	285
తోడ్పడుతుంది	285
పేరున	285
విడిచిన	285
ఎక్కువే	285
ఓపెన్	285
జీవితములో	285
మట్టిలో	285
తిట్లు	285
సీతాపతి	285
జనంలో	284
నెంత	284
మనసుకి	284
తెలుసుకుంటే	284
పాటించి	284
పెట్టుకున్నారు	284
పదహారు	284
మోజు	284
నడుస్తుంది	284
ఒకటో	284
వెళ్ళగానే	284
గృహము	284
రమ్ము	284
శ్రవణం	284
విలీనం	284
చెప్పలేము	284
పేదల	284
తాకట్టు	284
వ్యాపారంలో	284
గోలకొండ	284
కొండంత	284
కాబోయే	284
ఆరోగ్యము	284
లక్ష్మీదేవి	284
నౌకరు	284
ఉబ్బు	284
ములతో	284
ఇంచు	284
శ్రీరాముని	284
ఏర్పరచిన	284
లండన్లో	284
నాటకములు	284
జాతర	284
నేర్చుకున్న	283
గుమ్మంలో	283
సమస్యలపై	283
గమనిస్తే	283
పెంచింది	283
ఇవ్వకుండా	283
గేయం	283
నిర్ణీత	283
భూమిక	283
కొండపల్లి	283
నిచ్చిన	283
మనిషికీ	283
ఉండటమే	283
తీసుకుపోయి	283
సుఖాన్ని	283
అప్పటిదాకా	283
వలదు	283
సంగ్రహము	283
మరొకరి	283
తారీఖున	283
సయ్యద్	283
సునంద	283
వ్రాసింది	282
మరుగు	282
మూసుకొని	282
భర్తని	282
నిర్ధారణ	282
ఇవ్వు	282
గిన్నె	282
యువకుల	282
పడతాడు	282
గడువు	282
వ్యాపించిన	282
ప్రాణాలను	282
సదుపాయాలు	282
చురుకైన	282
విద్యకు	282
అనన్య	282
అత్యవసర	282
ఒకటికి	282
జైల్లో	282
హాస్పిటల్లో	282
ఆవరణ	282
శ్రీనివాస	282
యున్నాడు	282
నాయనమ్మ	282
నౌక	282
కనిపిస్తూ	282
దాడికి	282
దూ	282
సంప్రదాయాన్ని	282
చుందురు	282
ప్రధానముగా	282
గుంట	282
గీతా	282
ఉన్నపుడు	282
కంపెని	282
య్య	282
